tx_count,unique_counterparties,avg_tx_value,median_tx_value,max_tx_value,min_tx_value,std_tx_value,total_volume,in_count,out_count,in_volume,out_volume,in_out_ratio,volume_ratio,avg_in_value,avg_out_value,unique_in_counterparties,unique_out_counterparties,counterparty_concentration,value_entropy,activity_span_days,avg_txs_per_day,large_tx_ratio,round_number_ratio,_inv_id,_role
4,1,8.295468717065893e-11,3.7412607909559734e-15,3.318088739171138e-10,2.3922439399999997e-15,1.6590279116861772e-10,3.3181874868263574e-10,1,3,2.3922439399999997e-15,3.3181635643869574e-10,0.3333333333333333,7.209541945657448e-06,2.3922439399999997e-15,1.1060545214623191e-10,1,1,1.0,1.9999999994229218,4,1.0,0.0,1.0,7,related
2,1,3.876779546e-15,3.876779546e-15,7.750159092e-15,3.4e-18,5.477785886171742e-15,7.753559092e-15,1,1,7.750159092e-15,3.4e-18,1.0,7.750159092e-05,7.750159092e-15,3.4e-18,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,7,related
3,2,9.666666666666667e-19,1e-18,1.1000000000000001e-18,8.000000000000001e-19,1.527525231651947e-19,2.9000000000000004e-18,1,2,1e-18,1.9000000000000003e-18,0.5,1e-08,1e-18,9.500000000000001e-19,1,1,1.0,1.5849625002883474,444,0.006756756756756757,0.0,1.0,7,related
2,1,8.785810869e-15,8.785810869e-15,1.7564121738e-14,7.5e-18,1.2414406285666949e-14,1.7571621738e-14,1,1,1.7564121738e-14,7.5e-18,1.0,0.00017564121738,1.7564121738e-14,7.5e-18,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,7,related
2,1,1.82303316525e-14,1.82303316525e-14,3.58e-14,6.606633050000001e-16,2.4847263263431785e-14,3.6460663305e-14,1,1,6.606633050000001e-16,3.58e-14,1.0,6.606633050000001e-06,6.606633050000001e-16,3.58e-14,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,7,related
3,1,4.4926147965905423e-10,9.721570459e-15,1.3477747131731737e-09,4.23353e-18,7.781352858748956e-10,1.3477844389771626e-09,2,1,1.3477844347436326e-09,4.23353e-18,2.0,13.477844347436326,6.738922173718163e-10,4.23353e-18,1,1,1.0,1.5849625002883474,4,0.75,0.0,1.0,7,related
2055,609,8.46542180216391e-11,1.1085580261176183e-15,1.930536125438282e-08,3.066e-23,7.797001911537241e-10,1.7396441803446833e-07,967,1088,8.679854395339628e-08,8.716587408107205e-08,0.8887867647058824,0.9957858493183455,8.976064524653184e-11,8.011569308922062e-11,429,283,0.6102189781021898,3.3218727673360577,415,4.951807228915663,0.0,1.0,7,exchange
2382,1060,0.5090092359363303,3.0634671658424464e-17,1201.8509749999998,1.831999e-30,24.62606667929556,1212.4600000003393,1018,1364,4.960318931967997e-12,1212.4600000003343,0.7463343108504399,4.091119650930035e-15,4.872611917453828e-15,0.888900293255377,485,716,0.3446683459277918,3.3218624360103393,1844,1.29175704989154,0.00041981528127623844,0.9991603694374476,7,exchange
556,93,1.582467473048895e-15,7.710332322070024e-18,9.469459050147197e-14,3.71644406249e-25,6.095268820706718e-15,8.798519150151857e-13,275,281,3.571171785921676e-13,5.227347364230181e-13,0.9786476868327402,0.003571171785921676,1.2986079221533366e-15,1.8602659659182137e-15,70,56,0.5485611510791367,3.3218720231031504,415,1.3397590361445784,0.0,1.0,7,exchange
15,8,9.261659560064638e-14,1.7778636858272514e-17,1.3294768685864211e-12,9.3286255316e-20,3.4226453746558995e-13,1.3892489340096958e-12,5,10,1.3541925782435153e-12,3.505635576618058e-14,0.5,0.013541925782435153,2.7083851564870307e-13,3.5056355766180578e-15,2,6,0.8,3.2402239274991564,1,15.0,0.0,1.0,8,attacker
2499,2499,1.7492997599039618e-14,1.75e-14,1.75e-14,1e-18,3.5005001700580205e-16,4.3715001e-11,1,2498,1e-18,4.3715e-11,0.00040032025620496394,1e-08,1e-18,1.75e-14,1,2498,0.0020008003201280513,-1.4426951601859516e-10,208,12.014423076923077,0.0,1.0,8,suspect
2543,2543,1.0000000000000003e-18,1e-18,1e-18,1e-18,1.926308728921214e-34,2.5430000000000005e-15,0,2543,0.0,2.5430000000000005e-15,0.0,0.0,0.0,1.0000000000000003e-18,0,2543,0.001966181675186787,-0.0,1,2543.0,0.0,1.0,8,suspect
2535,2535,1e-18,1e-18,1e-18,1e-18,0.0,2.5350000000000004e-15,0,2535,0.0,2.5350000000000004e-15,0.0,0.0,0.0,1e-18,0,2535,0.0019723865877712033,-0.0,1,2535.0,0.0,1.0,8,suspect
2578,2578,1.0000000000000003e-18,1e-18,1e-18,1e-18,1.9263035848882558e-34,2.5780000000000005e-15,0,2578,0.0,2.5780000000000005e-15,0.0,0.0,0.0,1.0000000000000003e-18,0,2578,0.001939487975174554,-0.0,1,2578.0,0.0,1.0,8,suspect
2422,2422,1e-18,1e-18,1e-18,1e-18,0.0,2.4220000000000003e-15,0,2422,0.0,2.4220000000000003e-15,0.0,0.0,0.0,1e-18,0,2422,0.002064409578860446,-0.0,1,2422.0,0.0,1.0,8,suspect
2440,2440,1e-18,1e-18,1e-18,1e-18,0.0,2.4400000000000002e-15,0,2440,0.0,2.4400000000000002e-15,0.0,0.0,0.0,1e-18,0,2440,0.0020491803278688526,-0.0,1,2440.0,0.0,1.0,8,suspect
6,6,1.7432923708501666e-14,9.877112500000001e-17,1.04e-13,1e-26,4.240929115636041e-14,1.0459754225101e-13,5,1,5.975422510099999e-16,1.04e-13,5.0,5.975422510099999e-06,1.19508450202e-16,1.04e-13,5,1,0.8333333333333334,2.584962499855539,1130,0.005309734513274336,0.0,1.0,8,suspect
2525,2525,1.0000000000000003e-18,1e-18,1e-18,1e-18,1.926311429969741e-34,2.5250000000000006e-15,0,2525,0.0,2.5250000000000006e-15,0.0,0.0,0.0,1.0000000000000003e-18,0,2525,0.0019801980198019802,-0.0,1,2525.0,0.0,1.0,8,suspect
2453,2451,1.0000000000000003e-18,1e-18,1e-18,1e-18,1.9263226306884697e-34,2.4530000000000006e-15,0,2453,0.0,2.4530000000000006e-15,0.0,0.0,0.0,1.0000000000000003e-18,0,2451,0.0028536485935589076,-0.0,1,2453.0,0.0,1.0,8,suspect
2433,2433,1.0000000000000003e-18,1e-18,1e-18,1e-18,1.926325859684745e-34,2.4330000000000007e-15,0,2433,0.0,2.4330000000000007e-15,0.0,0.0,0.0,1.0000000000000003e-18,0,2433,0.002055076037813399,-0.0,1,2433.0,0.0,1.0,8,suspect
48,26,4.815002481000435e-14,2.46548336305692e-16,2.09307186123e-12,0.0,3.01930214502646e-13,2.311201190880209e-12,29,19,2.1519836222681495e-12,1.5921756861205924e-13,1.5263157894736843,0.021519836222681495,7.420633180234999e-14,8.379872032213644e-15,14,13,0.5208333333333334,3.3106371273837154,2737,0.0175374497625137,0.0,0.9791666666666666,8,suspect
14,14,0.0004999818232046022,5.669747481702799e-16,0.0069996,0.0,0.00187071879731477,0.0069997455248644305,12,2,0.006999745524863866,5.647705850405597e-16,6.0,69997455.24863866,0.0005833121270719888,2.8238529252027984e-16,12,2,0.35714285714285715,3.2359263491863377,905,0.015469613259668509,0.0,0.8571428571428571,8,suspect
43,27,6.816767493780908e-10,4e-16,2.9310517950132595e-08,0.0,4.46980634256345e-09,2.931210022325791e-08,27,16,2.9310659724687496e-08,1.440498570416058e-12,1.6875,293.10659724687497,1.0855799898032407e-09,9.003116065100363e-14,19,10,0.4186046511627907,3.2788532084306268,2323,0.018510546706844596,0.0,0.9534883720930233,8,suspect
8,5,7.831383959507638e-14,1.7532414577140383e-15,4.1719651673e-13,5.4e-19,1.5225383282669576e-13,6.26510716760611e-13,5,3,2.0581366003061102e-13,4.2069705672999996e-13,1.6666666666666667,0.0020581366003061103,4.11627320061222e-14,1.4023235224333333e-13,4,2,1.0,2.749999998990113,82,0.0975609756097561,0.0,1.0,8,related
324,146,6.861650708641534e-11,4.212e-18,2.221978372165806e-08,4.1e-34,1.2344304294826836e-09,2.2231748295998568e-08,324,0,2.2231748295998568e-08,0.0,324.0,222.31748295998568,6.861650708641534e-11,0.0,146,0,0.5246913580246914,2.0885391473509283,208,1.5576923076923077,0.0,1.0,8,related
2500,656,0.4552284478622043,2.96779192e-16,1138.0711178108825,0.0,22.76142235620289,1138.071119655511,1194,1306,8.663116933340749e-07,1138.0711187891993,0.9142419601837672,7.612105069986743e-10,7.255541820218383e-10,0.8714173957038279,499,269,0.276,3.3219280934446673,18,138.88888888888889,0.0004,0.9976,8,related
15,1,2.5953120900989923e-10,2.988977e-18,3.891864156194086e-09,4.02050943449855e-22,1.0048546779842126e-09,3.892968135148489e-09,9,6,3.8929406095362325e-09,2.7525612256999998e-14,1.5,38.929406095362324,4.3254895661513696e-10,4.587602042833333e-15,1,1,1.0,3.056564760832528,1,15.0,0.0,1.0,8,related
305,175,5.3594834674543535e-09,2e-17,1.5226262610263606e-06,2.44e-34,8.736252201882635e-08,1.6346424575735778e-06,305,0,1.6346424575735778e-06,0.0,305.0,16346.424575735778,5.3594834674543535e-09,0.0,175,0,0.4098360655737705,2.3746581591554694,209,1.4593301435406698,0.0,0.9967213114754099,8,related
2457,592,1.1841558327790294e-17,3.499859860420297e-18,8.249915242128155e-16,1e-29,3.012599176257596e-17,2.9094708811380754e-14,1251,1206,1.5650638143281835e-14,1.344407066809892e-14,1.037313432835821,0.00015650638143281835,1.251050211293512e-17,1.1147653953647529e-17,365,366,0.33577533577533575,3.32192558277496,2031,1.2097488921713442,0.0,1.0,8,related
2266,606,7.430966099093038e-07,6.195895543210009e-19,0.0015166942158311774,3.0007599999999996e-31,3.205183999745139e-05,0.0016838569180544823,1139,1127,0.0015171563268874242,0.0001667005911670582,1.0106477373558118,9.101085462660498,1.3320073107001091e-06,1.4791534265045093e-07,435,301,0.2599293909973522,3.3219247208502143,13,174.30769230769232,0.0,0.999117387466902,8,related
2264,690,6.615876864703029e-12,1.1553536212482231e-18,3.927012949770061e-09,0.0,1.0716042716927391e-10,1.4978345221687658e-08,1090,1174,1.0002664338468586e-08,4.9756808832190715e-09,0.9284497444633731,2.0103106636527808,9.17675627382439e-12,4.238229031702787e-12,507,358,0.23542402826855124,3.3219247168771977,103,21.980582524271846,0.0,0.9995583038869258,8,related
2485,768,16339915.241871826,1.81193973e-16,9250445799.460278,0.0,318645168.6851786,40604689376.05149,1211,1274,12341011712.430866,28263677663.620625,0.9505494505494505,0.43663856697302716,10190761.116788493,22184990.316813678,563,404,0.24909456740442656,3.3219111552891727,13,191.15384615384616,0.004024144869215292,0.9875251509054326,8,related
2423,663,7.863859706616192e-11,2e-16,1.4974810103752466e-08,5.7204e-22,7.20799110436342e-10,1.9054132069131032e-07,1194,1229,8.08516158127851e-08,1.0968970487852522e-07,0.9715215622457283,0.7370939314890438,6.771492111623543e-11,8.925118379050059e-11,469,324,0.5988444077589765,3.3218813876530486,29,83.55172413793103,0.0,1.0,8,related
2454,787,1.9418043777424675e-11,5.121088700607768e-16,1e-08,0.0,2.745783810684427e-10,4.7651879429800154e-08,1122,1332,2.8407083966380453e-08,1.9244795463419698e-08,0.8423423423423423,1.4760917579184634,2.531825665452803e-11,1.4448044642206981e-11,526,426,0.45558272208638956,3.321925219429831,205,11.970731707317073,0.0,0.991442542787286,8,related
2481,746,9.294533261816926e-18,3.6753491359870206e-18,7.957633412698362e-16,4.45415478238346e-22,2.418284804838061e-17,2.305973702256779e-14,1250,1231,1.1135156194170267e-14,1.1924580828397525e-14,1.0154346060113728,0.00011135156194170267,8.908124955336214e-18,9.68690562826769e-18,499,395,0.29383313180169285,3.3195193110218977,55,45.10909090909091,0.0,1.0,8,related
2577,658,4.8960178995775295e-09,9.11576737e-16,8.07012550464011e-06,0.0,1.623149679698432e-07,1.261703812721129e-05,1279,1298,1.1174321784261527e-05,1.4427163429497628e-06,0.985362095531587,7.745335275966047,8.736764491213079e-09,1.1114917896377217e-09,459,424,0.4435389988358556,3.3219214629502316,233,11.060085836909872,0.0,0.996895615056267,8,related
2464,622,28607542.413701046,4.100881e-17,59134361603.002235,0.0,1202129646.3588157,70488984507.35938,1101,1363,64811673055.18076,5677311452.178608,0.8077769625825385,11.41590937913226,58866188.06101795,4165305.5408500424,379,381,0.2950487012987013,3.321925242707409,41,60.09756097560975,0.0012175324675324675,0.994724025974026,8,related
2469,715,191.8830648976646,7.1884111e-17,173765.90894395747,0.0,4939.473058266184,473759.2872323339,1075,1394,204142.33499855467,269616.95223377924,0.7711621233859397,0.7571568972471252,189.89984651028342,193.41244780041552,499,343,0.23572296476306198,3.321924661614725,52,47.48076923076923,0.0064803564196030785,0.9870392871607938,8,related
109,10,6.640065341654368e-14,8.679953207637945e-18,5.709940017799999e-12,0.0,5.475374118746648e-13,7.237671222403261e-12,46,63,3.477453335419779e-13,6.889925888861283e-12,0.7301587301587301,0.003477453335419779,7.559681163956042e-15,1.0936390299779814e-13,6,7,0.9174311926605505,3.3213677068758276,2726,0.03998532648569332,0.0,0.9724770642201835,8,related
410,5,2.1724231216035714e-11,5.510234125e-16,3.6972657248542697e-09,1.12685e-21,2.4036198064092783e-10,8.906934798574643e-09,152,258,3.4939905534042627e-12,8.903440808021239e-09,0.5891472868217055,0.0003924314912338695,2.298677995660699e-14,3.450946049620635e-11,4,5,1.0,3.3219280934446673,230,1.7826086956521738,0.0,1.0,8,related
3,1,3.759030957945177e-16,2.4421299057777547e-16,8.832545298655503e-16,2.417669402274675e-19,4.559984624220246e-16,1.1277092873835534e-15,1,2,2.417669402274675e-19,1.1274675204433258e-15,0.5,2.417669402274675e-09,2.417669402274675e-19,5.637337602216629e-16,1,1,1.0,1.5849625002883474,1,3.0,0.0,1.0,8,related
8,3,4.550982776085101e-15,1.9906194377669684e-15,1.0825661949091931e-14,9.991043889999999e-16,4.288401881750133e-15,3.640786220868081e-14,5,3,2.490903900619114e-14,1.1498823202489669e-14,1.6666666666666667,0.00024909039006191136,4.981807801238228e-15,3.832941067496556e-15,3,2,1.0,2.9999999988458437,48,0.16666666666666666,0.0,1.0,8,related
3,2,2.5437753368626384e-14,1.3897669747658987e-14,5.546059035822018e-14,6.955e-15,2.6231245137889578e-14,7.631326010587915e-14,0,3,0.0,7.631326010587915e-14,0.0,0.0,0.0,2.5437753368626384e-14,0,2,1.0,1.5849625002883474,192,0.015625,0.0,1.0,8,related
8,1,4.5984033716392934e-17,1.3130599302795652e-17,1.9e-16,5.755511319221173e-20,6.72041871918403e-17,3.678722697311435e-16,6,2,3.6695955511319225e-16,9.127146179512462e-19,3.0,3.6695955511319225e-06,6.115992585219871e-17,4.563573089756231e-19,1,1,1.0,2.9999999988458437,8,1.0,0.0,1.0,8,related
5,3,2.528913765627432e-17,7.663355887208416e-20,1.26e-16,1.3896103022762532e-20,5.629918832900743e-17,1.2644568828137163e-16,1,4,1.26e-16,4.456882813716258e-19,0.25,1.26e-06,1.26e-16,1.1142207034290645e-19,1,3,1.0,2.3219280941660148,37,0.13513513513513514,0.0,1.0,8,related
8,5,1.0661227008114e-14,2.9249830000000003e-16,8.2515546406912e-14,1e-18,2.903802235018343e-14,8.5289816064912e-14,3,5,1.5675635490000002e-15,8.3722252515912e-14,0.6,1.567563549e-05,5.225211830000001e-16,1.67444505031824e-14,3,4,1.0,2.9999999988458437,245,0.0326530612244898,0.0,1.0,8,related
16,5,1.4394911442402852e-15,8.70657725868093e-19,1.1052871113747069e-14,3.706342401943075e-20,2.764286712897873e-15,2.303185830784456e-14,7,9,1.2784043784748218e-14,1.0247814523096342e-14,0.7777777777777778,0.00012784043784748217,1.8262919692497455e-15,1.1386460581218157e-15,4,3,1.0,3.249999998557305,219,0.0730593607305936,0.0,1.0,8,related
2,1,3.940024290204718e-14,3.940024290204718e-14,7.879943736263032e-14,1.0484414640399699e-18,5.5718875152731595e-14,7.880048580409436e-14,1,1,7.879943736263032e-14,1.0484414640399699e-18,1.0,0.0007879943736263032,7.879943736263032e-14,1.0484414640399699e-18,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,8,related
11,2,1.1065363540639324e-15,1.1617504111136893e-15,3.003530578874702e-15,7.830776420036996e-20,1.1769705079157157e-15,1.2171899894703255e-14,7,4,9.820936550572978e-15,2.3509633441302777e-15,1.75,9.820936550572978e-05,1.4029909357961397e-15,5.877408360325694e-16,2,1,1.0,3.277613435376421,29,0.3793103448275862,0.0,1.0,8,related
7,3,1.570591885714286e-19,7.9947e-20,4.5237649e-19,3.07933e-21,1.9939234662332099e-19,1.09941432e-18,2,5,5.323234900000001e-19,5.6709083e-19,0.4,5.3232349e-09,2.6616174500000003e-19,1.13418166e-19,2,3,1.0,2.8073549210477173,185,0.03783783783783784,0.0,1.0,8,related
10,5,5.614939061080349e-19,1.7647064426697213e-19,3.67356006496128e-18,5.1710445692430426e-20,1.104104176082934e-18,5.6149390610803485e-18,6,4,1.5890550229796523e-18,4.025884038100696e-18,1.5,1.5890550229796523e-08,2.6484250382994207e-19,1.006471009525174e-18,3,3,1.0,3.3219280934446673,1682,0.005945303210463734,0.0,1.0,8,related
14,5,6.6037335422054054e-18,3.260410961980524e-19,7.499604265778138e-17,3.1227409446978097e-22,1.980635508849507e-17,9.24522695908757e-17,6,8,8.152121232270697e-17,1.0931057268168732e-17,0.75,8.152121232270697e-07,1.3586868720451162e-17,1.3663821585210915e-18,5,2,1.0,3.2359263491863377,97,0.14432989690721648,0.0,1.0,8,related
